type,nb_photo,prix,code.postal,transport.0,transport.1,transport.2,nb_pieces,nb_chambres,surface,lat,lon,url,Latitude_transport.0,Longitude_transport.0,Latitude_transport.1,Longitude_transport.1,Latitude_transport.2,Longitude_transport.2,distance_station_0,distance_station_1,distance_station_2,Cathédrale Notre-Dame de Paris,Basilique du Sacré-Cœur de Montmartre,Musée du Louvre,Tour Eiffel,Centre Pompidou,Musée d’Orsay,Cité des sciences et de l’industrie,Chapelle Notre-Dame de la Médaille miraculeuse,Grand site du Jardin des plantes,Arc de triomphe,Grand Palais,distance_université_plus_près
appartement,10,332000,75010,COLONEL FABIEN,BOLIVAR,LOUIS BLANC,2,1,38,48.876847,2.371443,/annonces/appartement-paris-10e-75010-r430401296,48.87814588443333,2.3707195518866664,48.8807901228,2.37415512666,48.88133712038,2.365472651448,153.98659876950452,481.76511613023973,663.9888452442648,3084.2897901517786,2357.925851279362,3006.86603739884,6002.2059549893465,2281.1423433228993,3787.0784716682656,2427.631394386668,4582.85870391294,3648.1496378314214,5604.451405704112,4496.31348556552,3632.714266389604
appartement,3,915000,75015,CONVENTION,VAUGIRARD (ADOLPHE CHERIOUX),GEORGES BRASSENS,4,3,84,48.836266,2.299659,/annonces/appartement-paris-15e-75015-r430400264,48.8371369496,2.29639609016,48.8394392812,2.30107804247,48.82995561765,2.2957108764300003,257.9886552159627,368.2315942219896,759.710073304503,4131.73065563074,6460.2230156099895,3946.061890191236,2477.3894824908857,4722.458156598076,3289.7105403041182,9256.14294630875,2353.5313002041175,4052.1504964118853,4189.637797831488,3452.8383957283486,3075.1818616204914
appartement,10,998000,75017,COURCELLES,WAGRAM,PEREIRE - MARECHAL JUIN,4,2,98,48.881442,2.3015,/annonces/appartement-paris-17e-75017-r430401249,48.87918763474,2.303173241722,48.883712476,2.30555775751,48.884103255325,2.297513988535,279.2544490510356,390.02217282185615,415.8198401594099,4757.898603405519,3097.102107449173,3501.051561610304,2631.009299597533,4395.2205955896625,3018.9689418513144,6527.01979676476,3750.091844902198,5407.568461712475,975.4651392511232,1873.4801570445038,2318.491741559295
appartement,7,790000,75019,CRIMEE,RIQUET,ROSA PARKS,5,3,101,48.891995,2.372586,/annonces/appartement-paris-19e-r429200405,48.89045649096667,2.3769105265733335,48.894681542,2.38230219397,48.888694812924996,2.37266158268,359.88350344045887,771.4410198301355,367.41679490929613,4645.238678311041,2240.163576477955,4265.38391772087,6840.19417417481,3793.2348917069257,4908.621887370741,1201.496587367085,5848.591510000026,5271.854836483412,6028.155740424941,5272.468956332172,5103.933053719066
appartement,14,560000,75019,CRIMEE,CORENTIN-CARIOU,RIQUET,3,2,62,48.89208,2.378527,/annonces/appartement-paris-19e-r427900460,48.89045649096667,2.3769105265733335,48.888694812924996,2.37266158268,48.89658372656667,2.373811965813333,216.01023913068562,571.2355160750351,608.6328597223899,4825.806703106455,2664.7329817055825,4544.088216844793,7212.636421456106,3990.610496502451,5223.158005051604,803.319103012369,6135.5919212679355,5416.76978647686,6442.357795543776,5646.826915889734,5324.670255996434
chambre,8,105000,75012,DAUMESNIL (FELIX EBOUE),DUGOMMIER,BEL-AIR,1,0,8,48.839945,2.39449,/annonces/appartement-paris-12e-75012-r430401167,48.8396821402,2.39558417035,48.838915409833334,2.38862580772,48.8414320066,2.40086919338,85.33972218860482,444.67795837609367,495.82271674181703,3568.5326160176037,6435.99558457421,4761.989068782197,7603.114675832164,3841.2119636605867,5448.614034799479,6230.669036512243,5381.281215939906,3143.0302153197194,8200.236531353648,6695.3526537238295,1462.8748322526064
appartement,10,540000,75015,DESNOUETTES,PORTE DE VERSAILLES - PARC DES EXPOSITIONS,LOURMEL,3,2,54,48.834201,2.28566,/annonces/appartement-paris-15e-75015-r430200093,48.83447473623333,2.284036404856667,48.832738893300004,2.2881291459,48.838668129,2.28224848838,122.80907996426771,243.36498727386783,556.569454654437,5157.290636872264,7206.6793316415315,4869.742346175733,2755.423630808366,5708.512052020287,4145.197836612079,10153.140616151391,3299.466511912565,5101.632929701224,4459.030057670361,4055.124971330324,3178.429625224719
studio,0,245000,75001,ETIENNE MARCEL,CHATELET-LES HALLES,SENTIER,1,0,15,48.863858,2.345696,/annonces/appartement-paris-1er-75001-r430401011,48.8637103665,2.34898319613,48.8614637106,2.3468441316,48.8673773839,2.3470768150000003,241.28725679781778,279.4790038808536,404.6144321873568,1249.1349663238568,2562.065976701956,637.513888560217,3800.8689112053353,615.3159276573206,1466.8552882102535,4710.1945991352995,2209.068083504267,2003.3922708053672,3870.3733214350655,2464.5977580507124,1451.55063600444
appartement,10,870000,75016,EXELMANS,MICHEL-ANGE - MOLITOR,PORTE D'AUTEUIL,3,2,71,48.844192,2.258627,/annonces/appartement-paris-16e-75016-r430300166,48.843172220499994,2.26031421178,48.8455146641,2.26218310125,48.8455146641,2.26218310125,167.8266376558931,299.2467738611345,299.2467738611345,6764.86327992525,7790.483593406653,6114.541918494614,3058.9240997179713,7112.4504714725545,5276.545621675649,11074.6671359979,4768.076392941326,6899.988162522291,4237.792503996329,4625.078600376711,2959.303029058624
appartement,14,860000,75016,EXELMANS,PORTE DE SAINT-CLOUD,MICHEL-ANGE - MOLITOR,4,2,81,48.840642,2.257001,/annonces/appartement-paris-16e-75016-r430100678,48.843172220499994,2.26031421178,48.83796851263333,2.2559355586333334,48.84739637835,2.2580655640766665,371.82760245392086,307.6786771725582,755.9279460637953,6950.287814170698,8129.313673910647,6359.058924769574,3375.1448129324003,7337.651825315415,5530.23143694912,11384.938548673492,4961.246340611898,7044.6315492445065,4622.562063621852,4942.756325651071,3326.2805780393933
maison,12,1500000,75011,FAIDHERBE,FAIDHERBE - CHALIGNY,CHARONNE,5,3,119,48.852708,2.38112,/annonces/maison-paris-11e-r428000553,48.85398702405,2.38230770888,48.84979319685,2.3853103080025,48.85442011246666,2.38563578687,166.85462587432247,446.64964176395864,381.74782847561903,2279.6995036756775,4710.900869365538,3293.0063612102035,6374.4808179035,2274.23035872777,4074.2826598935417,4817.836294794205,4267.748879715176,2191.119826838867,6726.297421642539,5263.437263214504,2494.485990132272
studio,5,260000,75011,FAIDHERBE,FAIDHERBE - CHALIGNY,CHARONNE,1,0,20,48.852001,2.381712,/annonces/appartement-paris-11e-75011-r429901196,48.85398702405,2.38230770888,48.84979319685,2.3853103080025,48.85442011246666,2.38563578687,225.34798859836638,360.38452953940373,393.85504927983067,2325.507344890034,4800.01460024544,3357.630381376154,6425.740296717569,2345.2819048767824,4132.894065778279,4891.864099201726,4308.02208128857,2209.0907230947414,6794.670097371437,5327.803722606153,2416.423570632711
appartement,15,790000,75015,FALGUIERE,PASTEUR,DUROC,3,2,67,48.84367,2.315294,/annonces/appartement-paris-15e-r428800399,48.840390623800005,2.31395824288,48.8420128041,2.31329004384,48.84717523436667,2.3164741821466666,377.94804133782327,235.76832345108008,399.6646179619768,2746.329176304495,5213.327981925897,2560.884471278404,2226.698607463334,3311.4024090210687,1988.7637564831236,7870.022139977078,974.8753822593688,2761.637780683245,3665.396249239488,2513.803814509028,2023.1512857906273
appartement,9,1120000,75008,FRANKLIN-ROOSEVELT,CHAMPS-ELYSEES - CLEMENCEAU,SAINT-PHILIPPE DU ROULE,4,2,90,48.868153,2.310164,/annonces/appartement-paris-8e-75008-r430401248,48.8690104279,2.3102531809,48.8678427062,2.31320999172,48.8724706658,2.31076910123,95.67156433937204,225.7031342540012,482.67820213713026,3369.9937088066913,3177.4227575746304,2184.4262885028397,1590.2199151521481,3210.7115949329004,1511.9798759140194,6471.947329698147,2141.500579805823,3943.932351815716,1272.4100361165354,268.12369745479646,1759.9117522865765
appartement,9,895300,75020,GAMBETTA,PELLEPORT,PORTE DE BAGNOLET,4,3,87,48.864767,2.398592,/annonces/appartement-paris-20e-75020-r430300423,48.86496912145,2.398572061815,48.865858574233336,2.4033148436,48.865858574233336,2.4033148436,22.547380779145318,366.576875519351,366.576875519351,3792.234955882012,4751.386103120924,4453.564900952377,7657.578317657725,3409.182341269036,5301.061956077074,3535.682223720529,5754.487312241711,3927.125655207233,7648.737899792205,6326.63907183566,4049.126556046837
appartement,11,860000,75020,GAMBETTA,PORTE DE BAGNOLET,PELLEPORT,3,2,71,48.862092,2.401438,/annonces/appartement-paris-20e-75020-r429700047,48.86496912145,2.398572061815,48.864158410819996,2.4091139219,48.864158410819996,2.4091139219,382.92047274814985,607.3735559427664,607.3735559427664,3900.9471437193997,5085.818032797536,4645.0345032296555,7843.487186976261,3589.7559363207492,5487.41639184547,3874.4335472643625,5885.175522713586,3967.6043916984086,7899.138208520334,6549.0052500432275,3844.7504365272407
appartement,6,385000,75011,GONCOURT (HOPITAL SAINT-LOUIS),REPUBLIQUE,OBERKAMPF,2,1,35,48.868593,2.369168,/annonces/appartement-paris-11e-75011-r430400540,48.8700153552,2.37076879902,48.86745208116,2.363980182496,48.8649742906,2.36763241156,197.00228423483665,400.5493817271972,418.2327835007265,2232.407038490765,2788.63529112279,2426.3659519324788,5587.836881481021,1512.5491191373633,3264.657189090452,3322.0568202983163,3920.8832180331606,2740.6065878919867,5458.535548045458,4178.656000598137,2841.538233439339
appartement,12,675000,75018,GUY MOQUET,PORTE DE SAINT-OUEN,LA FOURCHE,3,2,62,48.892584,2.329975,/annonces/appartement-paris-18e-75018-r430401244,48.8928778504,2.327602175978,48.897749908499996,2.32927718792,48.8908648355,2.32049088455,176.71924166107107,577.3295320863357,720.0479828328276,4643.999123273737,1150.9780322832676,3548.83102358492,4620.129157675701,3923.856772284773,3644.8447304806655,4259.561006614794,4675.013092826908,5397.4764526611825,3305.033450751106,3215.6768673869324,4547.123958766718
studio,10,189000,75017,GUY MOQUET,PORTE DE SAINT-OUEN,BROCHANT,1,0,14,48.894203,2.327773,/annonces/appartement-paris-17e-r430400346,48.8928778504,2.327602175978,48.897749908499996,2.32927718792,48.88781247984,2.32544712131,148.04383213340864,409.8987754282413,731.474553653901,4866.849473552767,1386.610723722656,3755.549880180194,4684.404525355331,4155.699290362727,3817.59446407983,4409.397838711521,4839.689527202507,5619.541283038706,3303.264058194028,3322.6823580665423,4575.169817732233
appartement,7,995000,75010,JACQUES BONSERGENT,REPUBLIQUE,TEMPLE,3,1,83,48.869889,2.362645,/annonces/appartement-paris-10e-75010-r430401272,48.87101534735,2.36074226324,48.8764170529,2.35898704646,48.8723957312,2.3560697711799996,187.43501863009283,774.4830611874302,556.4678040547851,2095.7730971163824,2368.876788508023,2048.586593208401,5155.5749971239875,1275.0929951656576,2864.6236533316555,3424.527332723906,3599.498688565918,2705.846544257363,4969.141737476745,3715.4210349878836,2625.800065200361
appartement,6,437500,75010,JACQUES BONSERGENT,GARE DE L'EST (VERDUN),CHATEAU LANDON,2,1,35,48.873759,2.363033,/annonces/appartement-paris-10e-75010-r430401093,48.87101534735,2.36074226324,48.8764170529,2.35898704646,48.8723957312,2.3560697711799996,348.4458500077267,418.690836755702,531.9413627608108,2500.2241893314726,2063.2237803856033,2307.323855487057,5306.916946911527,1657.1891052151589,3081.9409102749896,3054.1087746925964,3890.256258655335,3129.7553686461292,4978.453889703092,3815.3668620738904,2994.096044417669
studio,4,175000,75010,JACQUES BONSERGENT,GARE DE L'EST (VERDUN),CHATEAU D'EAU,1,0,14,48.873108,2.362478,/annonces/appartement-paris-10e-r430401288,48.87101534735,2.36074226324,48.8764170529,2.35898704646,48.88017748285,2.3627063736333334,265.3657039980081,448.35038045042404,787.1488252901595,2417.7504073582923,2086.921463676982,2231.2275485949167,5245.245201238201,1574.1333205819647,3010.827269846357,3136.514926859548,3812.1682732841855,3049.7156184496685,4938.415139743177,3760.2037596918904,2911.1917344283834
studio,5,175000,75010,JACQUES BONSERGENT,GARE DE L'EST (VERDUN),CHATEAU D'EAU,1,0,14,48.873108,2.362478,/annonces/appartement-paris-10e-75010-r430401283,48.87101534735,2.36074226324,48.86745208116,2.363980182496,48.8667641678,2.36157132703,265.3657039980081,639.1496481494835,709.3059172730532,2417.7504073582923,2086.921463676982,2231.2275485949167,5245.245201238201,1574.1333205819647,3010.827269846357,3136.514926859548,3812.1682732841855,3049.7156184496685,4938.415139743177,3760.2037596918904,2911.1917344283834
chambre,12,95000,75016,JASMIN,RANELAGH,MICHEL-ANGE - AUTEUIL,1,1,7,48.851574,2.267744,/annonces/appartement-paris-75016-r187211182,48.8521868703,2.26793425931,48.856451088166665,2.269976101236667,48.8482932033,2.26443965006,69.63326219494458,566.9977491714262,438.1454324316419,6027.219804867556,6764.63153152123,5256.910557591144,2096.2558199904756,6286.564124899048,4408.516544288632,10083.605691091427,4042.865392731024,6252.836012073031,3178.8646346813025,3639.889768072146,1911.5737108088406
appartement,11,1170000,75014,JEAN MOULIN,PORTE D'ORLEANS (GENERAL LECLERC),ALESIA,5,3,107,48.825133,2.322426,/annonces/appartement-paris-14e-75014-r429701317,48.8245373487,2.3185250028724997,48.8228170602,2.32507262515,48.8280660197,2.32682742005,293.4874063865303,322.63033374632437,458.96678181168585,3702.0043075854123,7029.057122316382,4168.849084300845,4217.276153724272,4519.626132563013,3884.1943795808916,9211.167198257854,2862.413931862502,3252.4779591480383,5774.969968176761,4628.007616183388,2904.4484186855466
appartement,9,528000,75019,JOURDAIN,PYRENEES,BOTZARIS,3,2,46,48.876677,2.386124,/annonces/appartement-paris-19e-75019-r430400523,48.87440718788,2.389086064464,48.8738809745,2.3851680038366667,48.8794332474,2.3896152440033336,332.9792519293617,319.0249671796341,399.3378416351038,3734.291718319788,3351.1699154397093,3923.2341140487283,7015.590221591188,3045.8921503533634,4742.291045718253,2127.7205119275914,5448.772188064123,4157.053849294743,6676.711888627095,5536.242114374901,4367.457325094128
studio,6,295000,75005,JUSSIEU,CARDINAL LEMOINE,PLACE MONGE (JARDIN DES PLANTES),1,0,23,48.84693,2.353797,/annonces/appartement-paris-5e-75005-r430400322,48.8461392273,2.354585033306667,48.846553052999994,2.3515734426900003,48.8431646928,2.35211036242,105.2693077906559,168.20826371678694,436.98503759967923,730.7143975784901,4508.618604248433,1959.3192698165344,4522.876968243167,1523.9074212338892,2462.481957396638,5983.337402852564,2303.0436532681365,92.22258072518301,5239.477061386938,3722.2268494842915,710.4016061526651
appartement,3,390000,75017,LA FOURCHE,BROCHANT,GUY MOQUET,2,1,35,48.888559,2.323827,/annonces/appartement-paris-17e-75017-r430400168,48.88781247984,2.32544712131,48.8908648355,2.32049088455,48.883484736039996,2.33280405126,144.80575543510238,354.2768983322225,866.5267657481197,4397.919064344385,1418.015210289809,3223.7223693634933,3998.383774965251,3753.9108668734657,3194.6907023047775,4762.869076371,4198.888974066504,5141.777269915605,2673.7484684916053,2634.062022571192,3912.5920021245424
chambre,10,95000,75017,LA FOURCHE,PLACE DE CLICHY,BLANCHE,1,1,8,48.88566,2.326035,/annonces/appartement-paris-17e-r420901371,48.88781247984,2.32544712131,48.883118616349996,2.3272234572712502,48.8928778504,2.327602175978,243.4462755669655,295.9797292374158,811.6342086743133,4037.0295633046057,1249.4655428959682,2866.5393474018456,3825.5737375476238,3396.289445049951,2865.8781490317083,4670.726138044143,3882.3375676148416,4781.157187031498,2626.579727707585,2394.583210062746,3800.0914105696115
chambre,4,91000,75007,LA MOTTE-PICQUET-GRENELLE,ECOLE MILITAIRE,DUPLEIX,1,1,8,48.853015,2.299384,/annonces/appartement-paris-7e-75007-r429901233,48.8490189283,2.29776216071,48.85438233436667,2.3057527361583334,48.85119801046667,2.2924582859333333,460.4310322342704,490.69191116231383,546.1364490520931,3707.4934567853843,4935.200633513644,2971.5757541863836,684.7941733217127,3978.859421431661,2135.1729810320453,8044.020563177846,1741.238949013883,3976.49518879113,2333.2655373674397,1739.4883887516266,1383.568853124777
studio,12,240000,75018,LAMARCK - CAULAINCOURT,ABBESSES,PIGALLE,1,0,18,48.887897,2.33776,/annonces/appartement-paris-18e-75018-r430400338,48.889603289,2.3396851462566666,48.884540514166666,2.3383539603966668,48.882352877225,2.337319409845,236.5046302420309,376.16330541775585,618.0110304480935,3986.760613565402,403.3966887825838,2977.8274864125992,4573.548237763675,3224.8734846393572,3220.336153930445,3777.9293819346713,4265.309044513985,4740.467320053287,3500.2538975539446,3057.774792376357,4078.4053094695705
appartement,10,1640000,75011,LEDRU-ROLLIN,FAIDHERBE,BASTILLE,5,2,133,48.853111,2.376574,/annonces/appartement-paris-11e-75011-r430300830,48.8511941654,2.37593173701,48.85398702405,2.38230770888,48.852733021999995,2.369184626285,218.50560369181284,431.1483495078992,542.8867518107187,1946.5151954419023,4484.113241639797,2961.5337038875396,6038.722042010237,1951.6882265031322,3739.0566815250827,4819.603278139603,3937.7888069540554,1895.2851369337448,6399.042911541782,4931.747187997446,2474.8113274967814
appartement,6,595000,75012,LEDRU-ROLLIN,FAIDHERBE - CHALIGNY,FAIDHERBE,3,2,48,48.850536,2.378352,/annonces/appartement-paris-12e-75012-r430400369,48.8511941654,2.37593173701,48.84979319685,2.3853103080025,48.852733021999995,2.369184626285,191.82861001709537,516.3708965362822,714.6568345371605,2094.798600690137,4795.510279045242,3180.945236706649,6201.737982897551,2201.25690017015,3932.9947968677047,5082.485177677158,4060.182993677046,1929.2957951891042,6627.4250132541265,5146.136332963241,2260.565855042624
appartement,5,575000,75012,LEDRU-ROLLIN,GARE DE LYON,BASTILLE,2,1,59,48.848862,2.372856,/annonces/appartement-paris-12e-75012-r429600033,48.8511941654,2.37593173701,48.84365137406667,2.3736453075816666,48.85398702405,2.38230770888,343.74666893737077,582.9191649311316,897.1153163001578,1736.427149364013,4755.617312738659,2894.4469702660795,5833.954043389576,1983.334856416849,3605.8385131697655,5335.86037406722,3664.1637920749313,1496.7465829349069,6338.239038210281,4840.385467305258,2116.9413308062512
appartement,11,425000,75013,LES GOBELINS,CENSIER - DAUBENTON,GLACIERE,2,1,38,48.836335,2.348551,/annonces/appartement-paris-13e-r428200163,48.836680852142855,2.351791474597143,48.84099423,2.351885076835,48.831247952,2.34312207582,240.53587475516116,573.3109186783411,692.0494418742127,1858.1739382274232,5632.991254185181,2867.6465966819824,4651.406327611767,2715.505944861317,3079.2241135866784,7216.872578159129,2476.5434717227154,1169.4135122520618,5721.67386128159,4255.01048343471,1228.8895130446035
appartement,6,650000,75008,LIEGE,EUROPE,PLACE DE CLICHY,2,1,47,48.880307,2.327085,/annonces/appartement-paris-8e-75008-r429500320,48.880124392233334,2.3275981936633334,48.87879975848,2.322571374758,48.883118616349996,2.3272234572712502,42.71652726487759,370.59415091369453,313.1517772166411,3472.189843614,1372.3179382771539,2278.382807300765,3422.946101468675,2876.2348466058374,2270.002090883056,4777.116328957854,3293.875413356678,4209.596673089835,2456.2484209144636,1914.0939599398494,3372.19938260197
appartement,10,1550000,75008,MADELEINE,SAINT-AUGUSTIN,MIROMESNIL,3,1,88,48.871158,2.321501,/annonces/appartement-paris-8e-r429100353,48.8695664081,2.324372295258,48.874602347214285,2.320007593782857,48.8734603255,2.31604128892,274.94147550116685,398.7097444177254,474.8590437317746,2905.4780518077014,2348.4070719926144,1645.141529730405,2443.6446695486916,2554.9807392827984,1305.4087760034188,5583.456599721168,2263.704813989781,3576.4228902819505,1959.497895954728,878.0350575630046,2606.576561254272
appartement,8,705000,75020,MARAICHERS,PORTE DE MONTREUIL,BUZENVAL,5,3,85,48.85351,2.405594,/annonces/appartement-paris-20e-75020-r429700209,48.8526294218,2.405935599324,48.853336999925,2.41075945122875,48.852041554799996,2.4012499154299998,101.16849752062403,378.84281817276684,357.727730601123,4072.494498513274,5893.565784462008,5021.131995408663,8154.11408628847,3969.6355804180303,5830.738545822803,4876.046066474921,6062.623413809023,3949.4560886562845,8404.813390084893,6981.771913958333,3152.903133561194
appartement,5,320000,75020,MARAICHERS,PORTE DE MONTREUIL,MARIE DE MIRIBEL,2,1,30,48.854891,2.406257,/annonces/appartement-paris-20e-75020-r430400666,48.8526294218,2.405935599324,48.853336999925,2.41075945122875,48.858822267700006,2.409648628205,252.85599703673168,372.4035273127243,503.2138627872515,4125.978168485001,5836.506068777579,5045.420587748177,8193.985639152694,3989.8656916627015,5862.189337978701,4741.433799161364,6120.4366620610535,4029.97750733415,8411.747505030988,7000.0636530642605,3307.059620869556
studio,12,225000,75020,MARIE DE MIRIBEL,PORTE DE MONTREUIL,MARAICHERS,1,0,25,48.856929,2.408963,/annonces/appartement-paris-20e-75020-r430401269,48.858822267700006,2.409648628205,48.853336999925,2.41075945122875,48.8526294218,2.405935599324,216.65727455563984,420.9524715478865,527.4969004404887,4340.811544872662,5863.238898124267,5216.382810513414,8384.729904684149,4157.221879636842,6042.654057968495,4586.750723523528,6338.212514118476,4279.010073268258,8550.983843284283,7158.904826812502,3606.2506726748884
